都道府県名,市町村名,対象場所,URL,現在画像URL,通常画像URL
北海道道北,旭川市,石狩川　148.5kp　伊納大橋水位観測所,https://www.river.go.jp/kawabouStt/ipCamera.do?gamenId=01-0710&cameraId=23297008,https://www.river.go.jp/e/cctv/latest/23297008/inou.jpg,https://www.river.go.jp/e/cctv/usual/23297008/inou.jpg
北海道道北,旭川市,石狩川　157.0kp　旭橋水位観測所,https://www.river.go.jp/kawabouStt/ipCamera.do?gamenId=01-0710&cameraId=23297009,https://www.river.go.jp/e/cctv/latest/23297009/asahibashi.jpg,https://www.river.go.jp/e/cctv/usual/23297009/asahibashi.jpg
北海道道北,旭川市,石狩川　163.9kp　永山水位観測所,https://www.river.go.jp/kawabouStt/ipCamera.do?gamenId=01-0710&cameraId=23297026,https://www.river.go.jp/e/cctv/latest/23297026/nagayama.jpg,https://www.river.go.jp/e/cctv/usual/23297026/nagayama.jpg
北海道道北,旭川市,忠別川　6.0kp　大正橋水位観測所,https://www.river.go.jp/kawabouStt/ipCamera.do?gamenId=01-0710&cameraId=23297024,https://www.river.go.jp/e/cctv/latest/23297024/taishoubashi.jpg,https://www.river.go.jp/e/cctv/usual/23297024/taishoubashi.jpg
北海道道北,旭川市,牛朱別川　1.1kp　中央橋水位観測所,https://www.river.go.jp/kawabouStt/ipCamera.do?gamenId=01-0710&cameraId=23297014,https://www.river.go.jp/e/cctv/latest/23297014/chuuoubashi.jpg,https://www.river.go.jp/e/cctv/usual/23297014/chuuoubashi.jpg
北海道道北,旭川市,牛朱別川　11.8kp　鹿島橋水位観測所,https://www.river.go.jp/kawabouStt/ipCamera.do?gamenId=01-0710&cameraId=23297027,https://www.river.go.jp/e/cctv/latest/23297027/kashimabashi.jpg,https://www.river.go.jp/e/cctv/usual/23297027/kashimabashi.jpg
北海道道北,旭川市,美瑛川　11.1kp　西神楽水位観測所,https://www.river.go.jp/kawabouStt/ipCamera.do?gamenId=01-0710&cameraId=23297015,https://www.river.go.jp/e/cctv/latest/23297015/nishikagura.jpg,https://www.river.go.jp/e/cctv/usual/23297015/nishikagura.jpg
北海道道北,旭川市,辺別川　1.0kp　18号水位観測所,https://www.river.go.jp/kawabouStt/ipCamera.do?gamenId=01-0710&cameraId=23297017,https://www.river.go.jp/e/cctv/latest/23297017/18gou.jpg,https://www.river.go.jp/e/cctv/usual/23297017/18gou.jpg
北海道道北,旭川市,永山新川　4.3kp　北永水位観測所,https://www.river.go.jp/kawabouStt/ipCamera.do?gamenId=01-0710&cameraId=23297028,https://www.river.go.jp/e/cctv/latest/23297028/hokuei.jpg,https://www.river.go.jp/e/cctv/usual/23297028/hokuei.jpg
北海道道北,留萌市,留萌川　18.4kp　幌糠観測所,https://www.river.go.jp/kawabouStt/ipCamera.do?gamenId=01-0710&cameraId=23317004,https://www.river.go.jp/e/cctv/latest/23317004/horonuka.jpg,https://www.river.go.jp/e/cctv/usual/23317004/horonuka.jpg
北海道道北,留萌市,留萌川　24.8kp　峠下観測所,https://www.river.go.jp/kawabouStt/ipCamera.do?gamenId=01-0710&cameraId=23317005,https://www.river.go.jp/e/cctv/latest/23317005/tougeshita.jpg,https://www.river.go.jp/e/cctv/usual/23317005/tougeshita.jpg
北海道道北,留萌市,留萌ダム　鉄塔,https://www.river.go.jp/kawabouStt/ipCamera.do?gamenId=01-0710&cameraId=23317006,https://www.river.go.jp/e/cctv/latest/23317006/rumoi.jpg,
北海道道北,留萌市,留萌川　2.8kp　留萌河口観測所,https://www.river.go.jp/kawabouStt/ipCamera.do?gamenId=01-0710&cameraId=23317007,https://www.river.go.jp/e/cctv/latest/23317007/rumoikakou.jpg,https://www.river.go.jp/e/cctv/usual/23317007/rumoikakou.jpg
北海道道北,留萌市,留萌川　7.4kp　大和田観測所,https://www.river.go.jp/kawabouStt/ipCamera.do?gamenId=01-0710&cameraId=23317008,https://www.river.go.jp/e/cctv/latest/23317008/11600150.jpg,https://www.river.go.jp/e/cctv/usual/23317008/11600150.jpg
北海道道北,士別市,天塩川　177.2kp　九十九橋水位観測所,https://www.river.go.jp/kawabouStt/ipCamera.do?gamenId=01-0710&cameraId=23297001,https://www.river.go.jp/e/cctv/latest/23297001/tsukumobashi.jpg,https://www.river.go.jp/e/cctv/usual/23297001/tsukumobashi.jpg
北海道道北,士別市,岩尾内ダム　堤体,https://www.river.go.jp/kawabouStt/ipCamera.do?gamenId=01-0710&cameraId=23297002,https://www.river.go.jp/e/cctv/latest/23297002/iwaonai.jpg,
北海道道北,士別市,天塩川　191.4kp　剣和水位観測所,https://www.river.go.jp/kawabouStt/ipCamera.do?gamenId=01-0710&cameraId=23297022,https://www.river.go.jp/e/cctv/latest/23297022/kenwa.jpg,https://www.river.go.jp/e/cctv/usual/23297022/kenwa.jpg
北海道道北,名寄市,天塩川　150.9kp　名寄大橋水位観測所,https://www.river.go.jp/kawabouStt/ipCamera.do?gamenId=01-0710&cameraId=23297004,https://www.river.go.jp/e/cctv/latest/23297004/nayorooohashi.jpg,https://www.river.go.jp/e/cctv/usual/23297004/nayorooohashi.jpg
北海道道北,名寄市,天塩川　161.6kp　西多寄水位観測所,https://www.river.go.jp/kawabouStt/ipCamera.do?gamenId=01-0710&cameraId=23297021,https://www.river.go.jp/e/cctv/latest/23297021/nishitayoro.jpg,https://www.river.go.jp/e/cctv/usual/23297021/nishitayoro.jpg
北海道道北,名寄市,名寄川　8.4kp　真勳別水位観測所,https://www.river.go.jp/kawabouStt/ipCamera.do?gamenId=01-0710&cameraId=23297006,https://www.river.go.jp/e/cctv/latest/23297006/makunbetsu.jpg,https://www.river.go.jp/e/cctv/usual/23297006/makunbetsu.jpg
北海道道北,富良野市,空知川　74.7kp　布部水位観測所,https://www.river.go.jp/kawabouStt/ipCamera.do?gamenId=01-0710&cameraId=20737023,https://www.river.go.jp/e/cctv/latest/20737023/nunobe.jpg,https://www.river.go.jp/e/cctv/usual/20737023/nunobe.jpg
北海道道北,上川郡鷹栖町,オサラッペ川　4.8kp　鷹栖橋水位流量観測所,https://www.river.go.jp/kawabouStt/ipCamera.do?gamenId=01-0710&cameraId=23297011,https://www.river.go.jp/e/cctv/latest/23297011/takasubashi.jpg,https://www.river.go.jp/e/cctv/usual/23297011/takasubashi.jpg
北海道道北,上川郡東神楽町,忠別川　18.2kp　暁橋水位観測所,https://www.river.go.jp/kawabouStt/ipCamera.do?gamenId=01-0710&cameraId=23297012,https://www.river.go.jp/e/cctv/latest/23297012/akatsukibashi.jpg,https://www.river.go.jp/e/cctv/usual/23297012/akatsukibashi.jpg
北海道道北,上川郡東神楽町,忠別ダム　減勢工,https://www.river.go.jp/kawabouStt/ipCamera.do?gamenId=01-0710&cameraId=23297013,https://www.river.go.jp/e/cctv/latest/23297013/chubetsu.jpg,
北海道道北,上川郡愛別町,石狩川　187.9kp　中愛別水位観測所,https://www.river.go.jp/kawabouStt/ipCamera.do?gamenId=01-0710&cameraId=23297007,https://www.river.go.jp/e/cctv/latest/23297007/nakaaibetsu.jpg,https://www.river.go.jp/e/cctv/usual/23297007/nakaaibetsu.jpg
北海道道北,上川郡上川町,大雪ダム　クレストゲート1号,https://www.river.go.jp/kawabouStt/ipCamera.do?gamenId=01-0710&cameraId=23297010,https://www.river.go.jp/e/cctv/latest/23297010/taisetsu.jpg,
北海道道北,上川郡上川町,石狩川　200.4kp　上川水位観測所,https://www.river.go.jp/kawabouStt/ipCamera.do?gamenId=01-0710&cameraId=23297025,https://www.river.go.jp/e/cctv/latest/23297025/kamikawa.jpg,https://www.river.go.jp/e/cctv/usual/23297025/kamikawa.jpg
北海道道北,上川郡東川町,忠別川　18.2kp　暁橋水位観測所,https://www.river.go.jp/kawabouStt/ipCamera.do?gamenId=01-0710&cameraId=23297012,https://www.river.go.jp/e/cctv/latest/23297012/akatsukibashi.jpg,https://www.river.go.jp/e/cctv/usual/23297012/akatsukibashi.jpg
北海道道北,上川郡東川町,忠別ダム　減勢工,https://www.river.go.jp/kawabouStt/ipCamera.do?gamenId=01-0710&cameraId=23297013,https://www.river.go.jp/e/cctv/latest/23297013/chubetsu.jpg,
北海道道北,上川郡美瑛町,美瑛川　31.8kp　西一区水位流量観測所,https://www.river.go.jp/kawabouStt/ipCamera.do?gamenId=01-0710&cameraId=23297016,https://www.river.go.jp/e/cctv/latest/23297016/nishiikku.jpg,https://www.river.go.jp/e/cctv/usual/23297016/nishiikku.jpg
北海道道北,上川郡美瑛町,辺別川　1.0kp　18号水位観測所,https://www.river.go.jp/kawabouStt/ipCamera.do?gamenId=01-0710&cameraId=23297017,https://www.river.go.jp/e/cctv/latest/23297017/18gou.jpg,https://www.river.go.jp/e/cctv/usual/23297017/18gou.jpg
北海道道北,空知郡南富良野町,金山ダム　ダム直下,https://www.river.go.jp/kawabouStt/ipCamera.do?gamenId=01-0710&cameraId=20737024,https://www.river.go.jp/e/cctv/latest/20737024/kanayama.jpg,
北海道道北,空知郡南富良野町,金山ダム　幾寅観測局,https://www.river.go.jp/kawabouStt/ipCamera.do?gamenId=01-0710&cameraId=20737060,https://www.river.go.jp/e/cctv/latest/20737060/1A400107.jpg,https://www.river.go.jp/e/cctv/usual/20737060/ikutora.jpg
北海道道北,上川郡下川町,名寄川　17.6kp　上名寄水位観測所,https://www.river.go.jp/kawabouStt/ipCamera.do?gamenId=01-0710&cameraId=23297018,https://www.river.go.jp/e/cctv/latest/23297018/kaminayoro.jpg,https://www.river.go.jp/e/cctv/usual/23297018/kaminayoro.jpg
北海道道北,上川郡下川町,名寄川　23.8kp　下川水位観測所,https://www.river.go.jp/kawabouStt/ipCamera.do?gamenId=01-0710&cameraId=23297019,https://www.river.go.jp/e/cctv/latest/23297019/simokawa.jpg,https://www.river.go.jp/e/cctv/usual/23297019/simokawa.jpg
北海道道北,中川郡美深町,天塩川　128.0kp　美深橋上流,https://www.river.go.jp/kawabouStt/ipCamera.do?gamenId=01-0710&cameraId=23297005,https://www.river.go.jp/e/cctv/latest/23297005/bifukabashi.jpg,https://www.river.go.jp/e/cctv/usual/23297005/bifukabashi.jpg
北海道道北,中川郡美深町,天塩川　111.7kp　恩根内水位観測所,https://www.river.go.jp/kawabouStt/ipCamera.do?gamenId=01-0710&cameraId=23297023,https://www.river.go.jp/e/cctv/latest/23297023/onnenai.jpg,https://www.river.go.jp/e/cctv/usual/23297023/onnenai.jpg
北海道道北,中川郡音威子府村,天塩川　94.3kp　茨内水位観測所,https://www.river.go.jp/kawabouStt/ipCamera.do?gamenId=01-0710&cameraId=23297020,https://www.river.go.jp/e/cctv/latest/23297020/barauchi.jpg,https://www.river.go.jp/e/cctv/usual/23297020/barauchi.jpg
北海道道北,中川郡中川町,天塩川　58.9kp　誉平水位観測所,https://www.river.go.jp/kawabouStt/ipCamera.do?gamenId=01-0710&cameraId=23297003,https://www.river.go.jp/e/cctv/latest/23297003/ponpira.jpg,https://www.river.go.jp/e/cctv/usual/23297003/ponpira.jpg
北海道道北,天塩郡天塩町,天塩川　46kp　新問寒別観測所,https://www.river.go.jp/kawabouStt/ipCamera.do?gamenId=01-0710&cameraId=23317001,https://www.river.go.jp/e/cctv/latest/23317001/shintoikanbetsubashi.jpg,https://www.river.go.jp/e/cctv/usual/23317001/shintoikanbetsubashi.jpg
北海道道北,天塩郡天塩町,天塩川　19kp　天塩大橋観測所,https://www.river.go.jp/kawabouStt/ipCamera.do?gamenId=01-0710&cameraId=23317002,https://www.river.go.jp/e/cctv/latest/23317002/teshiooohashi.jpg,https://www.river.go.jp/e/cctv/usual/23317002/teshiooohashi.jpg
北海道道北,天塩郡幌延町,天塩川　46kp　新問寒別観測所,https://www.river.go.jp/kawabouStt/ipCamera.do?gamenId=01-0710&cameraId=23317001,https://www.river.go.jp/e/cctv/latest/23317001/shintoikanbetsubashi.jpg,https://www.river.go.jp/e/cctv/usual/23317001/shintoikanbetsubashi.jpg
北海道道北,天塩郡幌延町,天塩川　19kp　天塩大橋観測所,https://www.river.go.jp/kawabouStt/ipCamera.do?gamenId=01-0710&cameraId=23317002,https://www.river.go.jp/e/cctv/latest/23317002/teshiooohashi.jpg,https://www.river.go.jp/e/cctv/usual/23317002/teshiooohashi.jpg
北海道道北,天塩郡幌延町,問寒別川　5kp　中問寒別観測所,https://www.river.go.jp/kawabouStt/ipCamera.do?gamenId=01-0710&cameraId=23317003,https://www.river.go.jp/e/cctv/latest/23317003/nakatoikanbetsu.jpg,https://www.river.go.jp/e/cctv/usual/23317003/nakatoikanbetsu.jpg
北海道道東,釧路市,新釧路川　広里水位観測所,https://www.river.go.jp/kawabouStt/ipCamera.do?gamenId=01-0710&cameraId=23377003,https://www.river.go.jp/e/cctv/latest/23377003/hirosato.jpg?1478745122544,https://www.river.go.jp/e/cctv/usual/23377003/hirosato.jpg?1478745122544
北海道道東,釧路市,新釧路川　鳥取橋水位観測所,https://www.river.go.jp/kawabouStt/ipCamera.do?gamenId=01-0710&cameraId=23377005,https://www.river.go.jp/e/cctv/latest/23377005/tottori.jpg,https://www.river.go.jp/e/cctv/usual/23377005/tottori.jpg
北海道道東,帯広市,十勝川　56.6kp　十勝大橋,https://www.river.go.jp/kawabouStt/ipCamera.do?gamenId=01-0710&cameraId=23357001,https://www.river.go.jp/e/cctv/latest/23357001/obihiro.jpg,https://www.river.go.jp/e/cctv/usual/23357001/obihiro.jpg
北海道道東,帯広市,札内川　20.7kp　第2大川橋,https://www.river.go.jp/kawabouStt/ipCamera.do?gamenId=01-0710&cameraId=23357011,https://www.river.go.jp/e/cctv/latest/23357011/dainiookawabashi.jpg,https://www.river.go.jp/e/cctv/usual/23357011/dainiookawabashi.jpg
北海道道東,帯広市,札内川　15.0kp　南帯橋,https://www.river.go.jp/kawabouStt/ipCamera.do?gamenId=01-0710&cameraId=23357018,https://www.river.go.jp/e/cctv/latest/23357018/13F0011D.jpg,https://www.river.go.jp/e/cctv/usual/23357018/13F0011D.jpg
北海道道東,帯広市,帯広川　2.2kp　左岸,https://www.river.go.jp/kawabouStt/ipCamera.do?gamenId=01-0710&cameraId=23357019,https://www.river.go.jp/e/cctv/latest/23357019/higashi3jou.jpg,https://www.river.go.jp/e/cctv/usual/23357019/higashi3jou.jpg
北海道道東,北見市,常呂川　10.9kp　上川沿,https://www.river.go.jp/kawabouStt/ipCamera.do?gamenId=01-0710&cameraId=23337007,https://www.river.go.jp/e/cctv/latest/23337007/kamikawazoi.jpg,https://www.river.go.jp/e/cctv/usual/23337007/kamikawazoi.jpg
北海道道東,北見市,常呂川　49.4kp　若松,https://www.river.go.jp/kawabouStt/ipCamera.do?gamenId=01-0710&cameraId=23337008,https://www.river.go.jp/e/cctv/latest/23337008/kitami.jpg,https://www.river.go.jp/e/cctv/usual/23337008/kitami.jpg
北海道道東,北見市,無加川　1.4kp　北光社,https://www.river.go.jp/kawabouStt/ipCamera.do?gamenId=01-0710&cameraId=23337009,https://www.river.go.jp/e/cctv/latest/23337009/hokkousha.jpg,https://www.river.go.jp/e/cctv/usual/23337009/hokkousha.jpg
北海道道東,北見市,常呂川　0.2kp　常呂橋,https://www.river.go.jp/kawabouStt/ipCamera.do?gamenId=01-0710&cameraId=23337014,https://www.river.go.jp/e/cctv/latest/23337014/12C00117.jpg,https://www.river.go.jp/e/cctv/usual/23337014/12C00117.jpg
北海道道東,北見市,常呂川　18.6kp　太茶苗,https://www.river.go.jp/kawabouStt/ipCamera.do?gamenId=01-0710&cameraId=23337015,https://www.river.go.jp/e/cctv/latest/23337015/12C00112.jpg,https://www.river.go.jp/e/cctv/usual/23337015/12C00112.jpg
北海道道東,北見市,常呂川　33.1kp　忠志橋,https://www.river.go.jp/kawabouStt/ipCamera.do?gamenId=01-0710&cameraId=23337016,https://www.river.go.jp/e/cctv/latest/23337016/12C00111.jpg,https://www.river.go.jp/e/cctv/usual/23337016/12C00111.jpg
北海道道東,北見市,常呂川　58.4kp　上常呂,https://www.river.go.jp/kawabouStt/ipCamera.do?gamenId=01-0710&cameraId=23337017,https://www.river.go.jp/e/cctv/latest/23337017/12C00104.jpg,https://www.river.go.jp/e/cctv/usual/23337017/12C00104.jpg
北海道道東,紋別市,渚滑川　1.9kp　渚滑橋,https://www.river.go.jp/kawabouStt/ipCamera.do?gamenId=01-0710&cameraId=23337001,https://www.river.go.jp/e/cctv/latest/23337001/shokotsubashi.jpg,https://www.river.go.jp/e/cctv/usual/23337001/shokotsubashi.jpg
北海道道東,紋別市,渚滑川　19.0kp　上渚滑右岸,https://www.river.go.jp/kawabouStt/ipCamera.do?gamenId=01-0710&cameraId=23337002,https://www.river.go.jp/e/cctv/latest/23337002/kamishokotsu.jpg,https://www.river.go.jp/e/cctv/usual/23337002/kamishokotsu.jpg
北海道道東,紋別市,渚滑川　7.0kp　宇津々橋,https://www.river.go.jp/kawabouStt/ipCamera.do?gamenId=01-0710&cameraId=23337018,https://www.river.go.jp/e/cctv/latest/23337018/13000101.jpg,https://www.river.go.jp/e/cctv/usual/23337018/13000101.jpg
北海道道東,網走郡美幌町,網走川　29.7kp　美禽橋,https://www.river.go.jp/kawabouStt/ipCamera.do?gamenId=01-0710&cameraId=23337012,https://www.river.go.jp/e/cctv/latest/23337012/bihoro.jpg,https://www.river.go.jp/e/cctv/usual/23337012/bihoro.jpg
北海道道東,網走郡美幌町,美幌川　2.4kp　美幌橋,https://www.river.go.jp/kawabouStt/ipCamera.do?gamenId=01-0710&cameraId=23337013,https://www.river.go.jp/e/cctv/latest/23337013/bihorobashi.jpg,https://www.river.go.jp/e/cctv/usual/23337013/bihorobashi.jpg
北海道道東,網走郡津別町,網走川　48.4kp　津別観測所,https://www.river.go.jp/kawabouStt/ipCamera.do?gamenId=01-0710&cameraId=23337011,https://www.river.go.jp/e/cctv/latest/23337011/tsubetsu.jpg,https://www.river.go.jp/e/cctv/usual/23337011/tsubetsu.jpg
北海道道東,常呂郡置戸町,鹿ノ子ダム　放流監視,https://www.river.go.jp/kawabouStt/ipCamera.do?gamenId=01-0710&cameraId=23337005,https://www.river.go.jp/e/cctv/latest/23337005/kanoko.jpg,
北海道道東,常呂郡置戸町,常呂川　82.3kp　置戸,https://www.river.go.jp/kawabouStt/ipCamera.do?gamenId=01-0710&cameraId=23337006,https://www.river.go.jp/e/cctv/latest/23337006/oketo.jpg,https://www.river.go.jp/e/cctv/usual/23337006/oketo.jpg
北海道道東,紋別郡遠軽町,湧別川　25.7kp　遠軽橋,https://www.river.go.jp/kawabouStt/ipCamera.do?gamenId=01-0710&cameraId=23337003,https://www.river.go.jp/e/cctv/latest/23337003/engaru.jpg,https://www.river.go.jp/e/cctv/usual/23337003/engaru.jpg
北海道道東,紋別郡湧別町,湧別川　5.4kp　中湧別観測所,https://www.river.go.jp/kawabouStt/ipCamera.do?gamenId=01-0710&cameraId=23337004,https://www.river.go.jp/e/cctv/latest/23337004/nakayuubetsu.jpg,https://www.river.go.jp/e/cctv/usual/23337004/nakayuubetsu.jpg
北海道道東,網走郡大空町,網走川　21.7kp　本郷,https://www.river.go.jp/kawabouStt/ipCamera.do?gamenId=01-0710&cameraId=23337010,https://www.river.go.jp/e/cctv/latest/23337010/hongou.jpg,https://www.river.go.jp/e/cctv/usual/23337010/hongou.jpg
北海道道東,河東郡音更町,十勝川　56.6kp　十勝大橋,https://www.river.go.jp/kawabouStt/ipCamera.do?gamenId=01-0710&cameraId=23357001,https://www.river.go.jp/e/cctv/latest/23357001/obihiro.jpg,https://www.river.go.jp/e/cctv/usual/23357001/obihiro.jpg
北海道道東,河東郡音更町,士幌川　1.5kp　左岸,https://www.river.go.jp/kawabouStt/ipCamera.do?gamenId=01-0710&cameraId=23357017,https://www.river.go.jp/e/cctv/latest/23357017/asahibashi23357.jpg,https://www.river.go.jp/e/cctv/usual/23357017/asahibashi23357.jpg
北海道道東,河東郡音更町,音更川　9.1kp　音更橋,https://www.river.go.jp/kawabouStt/ipCamera.do?gamenId=01-0710&cameraId=23357013,https://www.river.go.jp/e/cctv/latest/23357013/otofuke.jpg,https://www.river.go.jp/e/cctv/usual/23357013/otofuke.jpg
北海道道東,河東郡士幌町,音更川　30.2kp　士幌水位観測所,https://www.river.go.jp/kawabouStt/ipCamera.do?gamenId=01-0710&cameraId=23357014,https://www.river.go.jp/e/cctv/latest/23357014/shihoro.jpg,https://www.river.go.jp/e/cctv/usual/23357014/shihoro.jpg
北海道道東,上川郡新得町,十勝ダム　中土場,https://www.river.go.jp/kawabouStt/ipCamera.do?gamenId=01-0710&cameraId=23357003,https://www.river.go.jp/e/cctv/latest/23357003/tokachi.jpg,
北海道道東,上川郡清水町,十勝川　93.4kp　共栄橋下流,https://www.river.go.jp/kawabouStt/ipCamera.do?gamenId=01-0710&cameraId=23357002,https://www.river.go.jp/e/cctv/latest/23357002/kyoueibashi.jpg,https://www.river.go.jp/e/cctv/usual/23357002/kyoueibashi.jpg
北海道道東,上川郡清水町,十勝川　86.5kp　熊牛水位観測所,https://www.river.go.jp/kawabouStt/ipCamera.do?gamenId=01-0710&cameraId=23357016,https://www.river.go.jp/e/cctv/latest/23357016/kumaushi.jpg,https://www.river.go.jp/e/cctv/usual/23357016/kumaushi.jpg
北海道道東,河西郡中札内村,札内川ダム　ダム直下,https://www.river.go.jp/kawabouStt/ipCamera.do?gamenId=01-0710&cameraId=23357012,https://www.river.go.jp/e/cctv/latest/23357012/satsunaigawa.jpg,
北海道道東,中川郡幕別町,猿別川　3.0kp　右岸,https://www.river.go.jp/kawabouStt/ipCamera.do?gamenId=01-0710&cameraId=23357009,https://www.river.go.jp/e/cctv/latest/23357009/yamuwakka.jpg,https://www.river.go.jp/e/cctv/usual/23357009/yamuwakka.jpg
北海道道東,中川郡幕別町,途別川　2.6kp　左岸,https://www.river.go.jp/kawabouStt/ipCamera.do?gamenId=01-0710&cameraId=23357010,https://www.river.go.jp/e/cctv/latest/23357010/senju12goubashi.jpg,https://www.river.go.jp/e/cctv/usual/23357010/senju12goubashi.jpg
北海道道東,中川郡池田町,利別川　8.3kp　利別水位観測所,https://www.river.go.jp/kawabouStt/ipCamera.do?gamenId=01-0710&cameraId=23357007,https://www.river.go.jp/e/cctv/latest/23357007/toshibetsu.jpg,https://www.river.go.jp/e/cctv/usual/23357007/toshibetsu.jpg
北海道道東,中川郡池田町,十弗川　1.8kp　左岸,https://www.river.go.jp/kawabouStt/ipCamera.do?gamenId=01-0710&cameraId=23357015,https://www.river.go.jp/e/cctv/latest/23357015/toudai1goubashi.jpg,https://www.river.go.jp/e/cctv/usual/23357015/toudai1goubashi.jpg
北海道道東,中川郡豊頃町,十勝川　20.9kp　茂岩橋水位観測所,https://www.river.go.jp/kawabouStt/ipCamera.do?gamenId=01-0710&cameraId=23357004,https://www.river.go.jp/e/cctv/latest/23357004/moiwa2.jpg,https://www.river.go.jp/e/cctv/usual/23357004/moiwa2.jpg
北海道道東,中川郡豊頃町,十勝川　3.2kp　右岸,https://www.river.go.jp/kawabouStt/ipCamera.do?gamenId=01-0710&cameraId=23357020,https://www.river.go.jp/e/cctv/latest/23357020/ootsu.jpg,https://www.river.go.jp/e/cctv/usual/23357020/ootsu.jpg
北海道道東,中川郡本別町,利別川　30.1kp　東橋,https://www.river.go.jp/kawabouStt/ipCamera.do?gamenId=01-0710&cameraId=23357008,https://www.river.go.jp/e/cctv/latest/23357008/azumabashi.jpg,https://www.river.go.jp/e/cctv/usual/23357008/azumabashi.jpg
北海道道東,十勝郡浦幌町,下頃辺川　5.8kp　右岸,https://www.river.go.jp/kawabouStt/ipCamera.do?gamenId=01-0710&cameraId=23357005,https://www.river.go.jp/e/cctv/latest/23357005/taiheibashi.jpg,https://www.river.go.jp/e/cctv/usual/23357005/taiheibashi.jpg
北海道道東,十勝郡浦幌町,浦幌十勝川　3.9kp　十勝太水位観測所,https://www.river.go.jp/kawabouStt/ipCamera.do?gamenId=01-0710&cameraId=23357006,https://www.river.go.jp/e/cctv/latest/23357006/tokachibuto.jpg,https://www.river.go.jp/e/cctv/usual/23357006/tokachibuto.jpg
北海道道東,釧路郡釧路町,新釧路川　岩保木水位観測所,https://www.river.go.jp/kawabouStt/ipCamera.do?gamenId=01-0710&cameraId=23377006,https://www.river.go.jp/e/cctv/latest/23377006/iwabokki.jpg,https://www.river.go.jp/e/cctv/usual/23377006/iwabokki.jpg
北海道道東,川上郡標茶町,釧路川　開運橋,https://www.river.go.jp/kawabouStt/ipCamera.do?gamenId=01-0710&cameraId=23377001,https://www.river.go.jp/e/cctv/latest/23377001/shibecha.jpg?1478745122412,https://www.river.go.jp/e/cctv/usual/23377001/shibecha.jpg?1478745122412
北海道道東,川上郡標茶町,釧路川　下オソベツ樋門,https://www.river.go.jp/kawabouStt/ipCamera.do?gamenId=01-0710&cameraId=23377004,https://www.river.go.jp/e/cctv/latest/23377004/15800102.jpg,https://www.river.go.jp/e/cctv/usual/23377004/15800102.jpg
北海道道東,川上郡弟子屈町,釧路川　弟子屈水位観測所,https://www.river.go.jp/kawabouStt/ipCamera.do?gamenId=01-0710&cameraId=23377002,https://www.river.go.jp/e/cctv/latest/23377002/teshikaga.jpg?1478745122261,https://www.river.go.jp/e/cctv/usual/23377002/teshikaga.jpg?1478745122262
北海道道央,札幌市,石狩川　15.0kp　篠路水位観測所,https://www.river.go.jp/kawabouStt/ipCamera.do?gamenId=01-0710&cameraId=20737004,https://www.river.go.jp/e/cctv/latest/20737004/shinoro.jpg,https://www.river.go.jp/e/cctv/usual/20737004/shinoro.jpg
北海道道央,札幌市,豊平峡ダム　ダム下流,https://www.river.go.jp/kawabouStt/ipCamera.do?gamenId=01-0710&cameraId=20737005,https://www.river.go.jp/e/cctv/latest/20737005/houheikyou.jpg,
北海道道央,札幌市,豊平川　11.1kp　雁来水位観測所,https://www.river.go.jp/kawabouStt/ipCamera.do?gamenId=01-0710&cameraId=20737010,https://www.river.go.jp/e/cctv/latest/20737010/kariki.jpg,https://www.river.go.jp/e/cctv/usual/20737010/kariki.jpg
北海道道央,札幌市,豊平川　18.0kp　南２２条橋右岸下流,https://www.river.go.jp/kawabouStt/ipCamera.do?gamenId=01-0710&cameraId=20737011,https://www.river.go.jp/e/cctv/latest/20737011/moiwa.jpg,https://www.river.go.jp/e/cctv/usual/20737011/moiwa.jpg
北海道道央,札幌市,豊平川　19.4kp　ミュンヘン大橋,https://www.river.go.jp/kawabouStt/ipCamera.do?gamenId=01-0710&cameraId=20737012,https://www.river.go.jp/e/cctv/latest/20737012/19600103.jpg,https://www.river.go.jp/e/cctv/usual/20737012/19600103.jpg
北海道道央,札幌市,豊平川　16.4kp　幌平橋,https://www.river.go.jp/kawabouStt/ipCamera.do?gamenId=01-0710&cameraId=20737031,https://www.river.go.jp/e/cctv/latest/20737031/19600102.jpg?1565961032778,https://www.river.go.jp/e/cctv/usual/20737031/19600102.jpg?1565961032778
北海道道央,札幌市,豊平川　13.1kp　東橋左岸上流,https://www.river.go.jp/kawabouStt/ipCamera.do?gamenId=01-0710&cameraId=20737032,https://www.river.go.jp/e/cctv/latest/20737032/19600138.jpg?1565962834587,https://www.river.go.jp/e/cctv/usual/20737032/19600138.jpg?1565962834587
北海道道央,札幌市,豊平川　26.7kp　石山水位雨量観測所,https://www.river.go.jp/kawabouStt/ipCamera.do?gamenId=01-0710&cameraId=20737038,https://www.river.go.jp/e/cctv/latest/20737038/ishiyama.jpg,https://www.river.go.jp/e/cctv/usual/20737038/ishiyama.jpg
北海道道央,札幌市,伏籠川　2.4kp　伏籠下流水位観測所,https://www.river.go.jp/kawabouStt/ipCamera.do?gamenId=01-0710&cameraId=20737037,https://www.river.go.jp/e/cctv/latest/20737037/fushikokaryuu.jpg,https://www.river.go.jp/e/cctv/usual/20737037/fushikokaryuu.jpg
